,id,popularity,original_title,director,runtime,genres,production_companies,vote_count,vote_average,release_year,budget_adj,revenue_adj,income_adj
6464,12103,0.65104,Don't Say a Word,Gary Fleder,113,Thriller,20th Century Fox,106,6.1,2001,61574405.834692106,123173554.728624,61599148.893931895
6465,12103,0.65104,Don't Say a Word,Gary Fleder,113,Thriller,Village Roadshow Pictures,106,6.1,2001,61574405.834692106,123173554.728624,61599148.893931895
6466,12103,0.65104,Don't Say a Word,Gary Fleder,113,Thriller,NPV Entertainment,106,6.1,2001,61574405.834692106,123173554.728624,61599148.893931895
6467,12103,0.65104,Don't Say a Word,Gary Fleder,113,Thriller,Regency Enterprises,106,6.1,2001,61574405.834692106,123173554.728624,61599148.893931895
6468,12103,0.65104,Don't Say a Word,Gary Fleder,113,Thriller,Kopelson Entertainment,106,6.1,2001,61574405.834692106,123173554.728624,61599148.893931895
6469,9378,0.648659,Thir13en Ghosts,Steve Beck,91,Horror|Thriller,Columbia Pictures Corporation,221,5.2,2001,0.0,0.0,0.0
6470,9378,0.648659,Thir13en Ghosts,Steve Beck,91,Horror|Thriller,Dark Castle Entertainment,221,5.2,2001,0.0,0.0,0.0
6471,9378,0.648659,Thir13en Ghosts,Steve Beck,91,Horror|Thriller,Warner Bros.,221,5.2,2001,0.0,0.0,0.0
6472,9378,0.648659,Thir13en Ghosts,Steve Beck,91,Horror|Thriller,13 Ghosts Productions Canada Inc.,221,5.2,2001,0.0,0.0,0.0
6473,9290,0.6353770000000001,Crocodile Dundee in Los Angeles,Simon Wincer,92,Adventure|Comedy,Bungalow Productions,75,4.8,2001,26045973.668074697,48568258.369162396,22522284.7010877
6474,9290,0.6353770000000001,Crocodile Dundee in Los Angeles,Simon Wincer,92,Adventure|Comedy,Silver Lion Films,75,4.8,2001,26045973.668074697,48568258.369162396,22522284.7010877
6475,9290,0.6353770000000001,Crocodile Dundee in Los Angeles,Simon Wincer,92,Adventure|Comedy,Vision View Entertainment,75,4.8,2001,26045973.668074697,48568258.369162396,22522284.7010877
6476,12149,0.625438,Frailty,Bill Paxton,100,Drama|Thriller|Crime,Cinerenta Medienbeteiligungs KG,136,6.8,2001,13546369.283632198,16145360.916532502,2598991.632900303
6477,12149,0.625438,Frailty,Bill Paxton,100,Drama|Thriller|Crime,American Entertainment Partners L.P.,136,6.8,2001,13546369.283632198,16145360.916532502,2598991.632900303
6478,12149,0.625438,Frailty,Bill Paxton,100,Drama|Thriller|Crime,David Kirschner Productions,136,6.8,2001,13546369.283632198,16145360.916532502,2598991.632900303
6479,21448,0.624372,Mickey's Magical Christmas: Snowed in at the House of Mouse,Tony Craig|Rick Schneider-Calabash|Roberts Gannaway,65,Animation|Family|Comedy,Walt Disney Studios Home Entertainment,28,6.4,2001,0.0,0.0,0.0
6480,5852,0.612923,Angel Eyes,Luis Mandoki,102,Drama|Romance|Thriller,Warner Bros. Pictures,51,5.6,2001,65268870.184773706,36575197.065807104,-28693673.1189666
6481,5852,0.612923,Angel Eyes,Luis Mandoki,102,Drama|Romance|Thriller,Franchise Pictures,51,5.6,2001,65268870.184773706,36575197.065807104,-28693673.1189666
6482,5852,0.612923,Angel Eyes,Luis Mandoki,102,Drama|Romance|Thriller,Morgan Creek Productions,51,5.6,2001,65268870.184773706,36575197.065807104,-28693673.1189666
6483,11457,0.605248,Life as a House,Irwin Winkler,125,Drama,New Line Cinema,60,7.0,2001,22166786.100489102,0.0,-22166786.100489102
6484,6440,0.605017,The Shipping News,Lasse HallstrÃ¶m,111,Drama|Romance,Miramax Films,48,6.3,2001,0.0,0.0,0.0
6485,11313,0.589432,Hearts in Atlantis,Scott Hicks,101,Drama|Mystery,Castle Rock Entertainment,60,6.3,2001,38176131.6175091,29784501.8944597,-8391629.723049399
6486,1548,0.580121,Ghost World,Terry Zwigoff,111,Comedy|Drama,Jersey Films,204,6.9,2001,0.0,0.0,0.0
6487,1548,0.580121,Ghost World,Terry Zwigoff,111,Comedy|Drama,Granada Film Productions,204,6.9,2001,0.0,0.0,0.0
6488,1548,0.580121,Ghost World,Terry Zwigoff,111,Comedy|Drama,Capitol Films,204,6.9,2001,0.0,0.0,0.0
6489,1548,0.580121,Ghost World,Terry Zwigoff,111,Comedy|Drama,Mr. Mudd Production,204,6.9,2001,0.0,0.0,0.0
6490,1548,0.580121,Ghost World,Terry Zwigoff,111,Comedy|Drama,United Artists Pictures,204,6.9,2001,0.0,0.0,0.0
6491,2176,0.578314999999999,The Glass House,Daniel Sackheim,106,Drama|Thriller,Original Film,108,5.3,2001,36944643.500815295,29087267.8044549,-7857375.696360394
6492,2749,0.572909,15 Minutes,John Herzfeld,120,Action|Crime|Thriller,New Line Cinema,84,5.7,2001,73889287.00163059,69406645.6271026,-4482641.374527991
6493,2749,0.572909,15 Minutes,John Herzfeld,120,Action|Crime|Thriller,Industry Entertainment,84,5.7,2001,73889287.00163059,69406645.6271026,-4482641.374527991
6494,2749,0.572909,15 Minutes,John Herzfeld,120,Action|Crime|Thriller,Tribeca Productions,84,5.7,2001,73889287.00163059,69406645.6271026,-4482641.374527991
6495,2749,0.572909,15 Minutes,John Herzfeld,120,Action|Crime|Thriller,New Redemption Pictures,84,5.7,2001,73889287.00163059,69406645.6271026,-4482641.374527991
6496,11065,0.56968,O,Tim Blake Nelson,95,Drama|Romance|Thriller,FilmEngine,37,5.8,2001,0.0,19725241.454796303,19725241.454796303
6497,11065,0.56968,O,Tim Blake Nelson,95,Drama|Romance|Thriller,Chickie The Cop Production,37,5.8,2001,0.0,19725241.454796303,19725241.454796303
6498,11065,0.56968,O,Tim Blake Nelson,95,Drama|Romance|Thriller,Daniel Fried Productions,37,5.8,2001,0.0,19725241.454796303,19725241.454796303
6499,11065,0.56968,O,Tim Blake Nelson,95,Drama|Romance|Thriller,Rhulen Entertainment,37,5.8,2001,0.0,19725241.454796303,19725241.454796303
6500,20857,0.5658770000000001,Hardball,Brian Robbins,106,Comedy|Romance,Paramount Pictures,62,6.4,2001,39407619.7342029,49533812.7844968,10126193.0502939
6501,20857,0.5658770000000001,Hardball,Brian Robbins,106,Comedy|Romance,GHS Productions KG,62,6.4,2001,39407619.7342029,49533812.7844968,10126193.0502939
6502,20857,0.5658770000000001,Hardball,Brian Robbins,106,Comedy|Romance,Munich Film Partners & Company (MFP) GHS Productions,62,6.4,2001,39407619.7342029,49533812.7844968,10126193.0502939
6503,20857,0.5658770000000001,Hardball,Brian Robbins,106,Comedy|Romance,Nides/McCormick Productions,62,6.4,2001,39407619.7342029,49533812.7844968,10126193.0502939
6504,9397,0.561179,Evolution,Ivan Reitman,101,Action|Comedy|Science Fiction,DreamWorks SKG,362,5.4,2001,98519049.33550741,121149234.56240301,22630185.2268956
6505,9397,0.561179,Evolution,Ivan Reitman,101,Action|Comedy|Science Fiction,Columbia Pictures Corporation,362,5.4,2001,98519049.33550741,121149234.56240301,22630185.2268956
6506,9397,0.561179,Evolution,Ivan Reitman,101,Action|Comedy|Science Fiction,"Montecito Picture Company, The",362,5.4,2001,98519049.33550741,121149234.56240301,22630185.2268956
6507,10050,0.560135,Get Over It,Tommy O'Haver,87,Comedy|Romance,Miramax,39,5.6,2001,12314881.1669384,0.0,-12314881.1669384
6508,10833,0.555793,Heartbreakers,David Mirkin,123,Crime|Comedy|Romance,Davis Entertainment,144,5.6,2001,43102084.0842845,0.0,-43102084.0842845
6509,10833,0.555793,Heartbreakers,David Mirkin,123,Crime|Comedy|Romance,Metro-Goldwyn-Mayer (MGM),144,5.6,2001,43102084.0842845,0.0,-43102084.0842845
6510,8489,0.554186,Ali,Michael Mann,157,Drama,Columbia Pictures Corporation,253,6.7,2001,131769228.486241,108018533.157263,-23750695.328978002
6511,331214,0.537593,Band of Brothers,Phil Alden Robinson|Richard Loncraine|Mikael Salomon|David Nutter|Tom Hanks|David Leland|David Frankel|Tony To,705,Action|Drama|War,HBO,313,8.0,2001,0.0,153936014.58673,153936014.58673
6512,10972,0.5307029999999989,Session 9,Brad Anderson,100,Horror|Mystery,October Films,94,6.0,2001,1847232.17504076,460535.916535646,-1386696.2585051141
6513,10972,0.5307029999999989,Session 9,Brad Anderson,100,Horror|Mystery,USA Films,94,6.0,2001,1847232.17504076,460535.916535646,-1386696.2585051141
6514,10972,0.5307029999999989,Session 9,Brad Anderson,100,Horror|Mystery,Scout Productions,94,6.0,2001,1847232.17504076,460535.916535646,-1386696.2585051141
6515,11371,0.526992,The Score,Frank Oz,124,Action|Crime|Thriller,Paramount Pictures,217,6.6,2001,83741191.9351813,87521717.60080992,3780525.665628612
6516,11371,0.526992,The Score,Frank Oz,124,Action|Crime|Thriller,Mandalay Pictures,217,6.6,2001,83741191.9351813,87521717.60080992,3780525.665628612
6517,11371,0.526992,The Score,Frank Oz,124,Action|Crime|Thriller,Horseshoe Bay Productions,217,6.6,2001,83741191.9351813,87521717.60080992,3780525.665628612
6518,1365,0.522846,Monster's Ball,Marc Forster,111,Drama|Romance,Lions Gate Films,107,6.4,2001,4925952.46677537,55305498.335828505,50379545.86905313
6519,1365,0.522846,Monster's Ball,Marc Forster,111,Drama|Romance,Lee Daniels Entertainment,107,6.4,2001,4925952.46677537,55305498.335828505,50379545.86905313
6520,10956,0.521071,Joe Dirt,Dennie Gordon,91,Mystery|Adventure|Comedy|Romance|Drama,Columbia Pictures,122,5.5,2001,21797339.665481,38160978.15623321,16363638.490752205
6521,10956,0.521071,Joe Dirt,Dennie Gordon,91,Mystery|Adventure|Comedy|Romance|Drama,Happy Madison Productions,122,5.5,2001,21797339.665481,38160978.15623321,16363638.490752205
6522,25587,0.51549,The Land Before Time VIII: The Big Freeze,Charles Grosvenor,75,Adventure|Animation|Family,Universal Cartoon Studios,15,6.1,2001,0.0,0.0,0.0
6523,10877,0.510452,Exit Wounds,Andrzej Bartkowiak,101,Action|Crime|Thriller,NPV Entertainment,52,5.0,2001,61574405.834692106,98468064.4959882,36893658.6612961
6524,10877,0.510452,Exit Wounds,Andrzej Bartkowiak,101,Action|Crime|Thriller,Warner Bros.,52,5.0,2001,61574405.834692106,98468064.4959882,36893658.6612961
6525,2575,0.5098779999999989,The Tailor of Panama,John Boorman,109,Drama|Thriller,Columbia Pictures,45,5.7,2001,25861250.4505707,34492088.119871005,8630837.669300307
6526,2575,0.5098779999999989,The Tailor of Panama,John Boorman,109,Drama|Thriller,Merlin Films,45,5.7,2001,25861250.4505707,34492088.119871005,8630837.669300307
6527,1921,0.49961099999999997,Sweet November,Pat O'Connor,119,Drama|Romance,Bel Air Entertainment,157,6.5,2001,49259524.667753704,80975550.4043776,31716025.73662389
6528,1921,0.49961099999999997,Sweet November,Pat O'Connor,119,Drama|Romance,Warner Bros.,157,6.5,2001,49259524.667753704,80975550.4043776,31716025.73662389
6529,8386,0.499301,How High,Jesse Dylan,93,Comedy,Universal Pictures,126,6.5,2001,14777857.4003261,38367547.9729274,23589690.5726013
6530,8386,0.499301,How High,Jesse Dylan,93,Comedy,Jersey Films,126,6.5,2001,14777857.4003261,38367547.9729274,23589690.5726013
6531,8386,0.499301,How High,Jesse Dylan,93,Comedy,Native Pictures Productions,126,6.5,2001,14777857.4003261,38367547.9729274,23589690.5726013
6532,16300,0.49354799999999893,Down to Earth,Chris Weitz|Paul Weitz,87,Fantasy|Comedy|Science Fiction|Romance,Paramount Pictures,51,4.7,2001,0.0,0.0,0.0
6533,16300,0.49354799999999893,Down to Earth,Chris Weitz|Paul Weitz,87,Fantasy|Comedy|Science Fiction|Romance,Alphaville Films,51,4.7,2001,0.0,0.0,0.0
6534,10646,0.493288,Tomcats,Gregory Poirier,95,Comedy|Romance,Columbia Pictures,37,4.8,2001,13546369.283632198,28854709.8940341,15308340.6104019
6535,10646,0.493288,Tomcats,Gregory Poirier,95,Comedy|Romance,Revolution Studios,37,4.8,2001,13546369.283632198,28854709.8940341,15308340.6104019
6536,6007,0.478397,Elling,Petter NÃ¦ss,89,Comedy|Drama,Maipo Film- og TV Produksjon,27,6.6,2001,0.0,0.0,0.0
6537,11086,0.472538,The Majestic,Frank Darabont,152,Drama|Romance,Village Roadshow Pictures,82,6.5,2001,88667144.4019567,45956129.2210332,-42711015.18092351
6538,11086,0.472538,The Majestic,Frank Darabont,152,Drama|Romance,Castle Rock Entertainment,82,6.5,2001,88667144.4019567,45956129.2210332,-42711015.18092351
6539,11086,0.472538,The Majestic,Frank Darabont,152,Drama|Romance,NPV Entertainment,82,6.5,2001,88667144.4019567,45956129.2210332,-42711015.18092351
6540,11086,0.472538,The Majestic,Frank Darabont,152,Drama|Romance,Darkwoods Productions,82,6.5,2001,88667144.4019567,45956129.2210332,-42711015.18092351
6541,12138,0.471789,3000 Miles to Graceland,Demian Lichtenstein,125,Action|Adventure|Comedy|Thriller|Crime,Franchise Pictures,85,5.4,2001,76352263.2350183,23053673.0549291,-53298590.1800892
6542,12138,0.471789,3000 Miles to Graceland,Demian Lichtenstein,125,Action|Adventure|Comedy|Thriller|Crime,Warner Bros.,85,5.4,2001,76352263.2350183,23053673.0549291,-53298590.1800892
6543,12138,0.471789,3000 Miles to Graceland,Demian Lichtenstein,125,Action|Adventure|Comedy|Thriller|Crime,Morgan Creek Productions,85,5.4,2001,76352263.2350183,23053673.0549291,-53298590.1800892
6544,15024,0.467592,The Mists of Avalon,Uli Edel,183,Drama|Fantasy,Wolper Organization,23,6.0,2001,0.0,0.0,0.0
6545,15024,0.467592,The Mists of Avalon,Uli Edel,183,Drama|Fantasy,Turner Network Television (TNT),23,6.0,2001,0.0,0.0,0.0
6546,15024,0.467592,The Mists of Avalon,Uli Edel,183,Drama|Fantasy,Constantin Film Produktion,23,6.0,2001,0.0,0.0,0.0
6547,15024,0.467592,The Mists of Avalon,Uli Edel,183,Drama|Fantasy,Warner Bros.,23,6.0,2001,0.0,0.0,0.0
6548,15024,0.467592,The Mists of Avalon,Uli Edel,183,Drama|Fantasy,Stillking Films,23,6.0,2001,0.0,0.0,0.0
6549,23949,0.467091,Tape,Richard Linklater,86,Drama,The Independent Film Channel Productions,28,6.6,2001,123148.811669384,604014.134035412,480865.322366028
6550,23949,0.467091,Tape,Richard Linklater,86,Drama,Detour Filmproduction,28,6.6,2001,123148.811669384,604014.134035412,480865.322366028
6551,23949,0.467091,Tape,Richard Linklater,86,Drama,IFC Productions,28,6.6,2001,123148.811669384,604014.134035412,480865.322366028
6552,23949,0.467091,Tape,Richard Linklater,86,Drama,InDigEnt (Independent Digital Entertainment),28,6.6,2001,123148.811669384,604014.134035412,480865.322366028
6553,23949,0.467091,Tape,Richard Linklater,86,Drama,Tape Productions Inc.,28,6.6,2001,123148.811669384,604014.134035412,480865.322366028
6554,28635,0.45533500000000005,Wishmaster 3: Beyond the Gates of Hell,Chris Angel,89,Horror,Overseas FilmGroup,15,4.1,2001,0.0,0.0,0.0
6555,28635,0.45533500000000005,Wishmaster 3: Beyond the Gates of Hell,Chris Angel,89,Horror,GFT Entertainment,15,4.1,2001,0.0,0.0,0.0
6556,28635,0.45533500000000005,Wishmaster 3: Beyond the Gates of Hell,Chris Angel,89,Horror,Artisan Entertainment,15,4.1,2001,0.0,0.0,0.0
6557,28635,0.45533500000000005,Wishmaster 3: Beyond the Gates of Hell,Chris Angel,89,Horror,Blue Rider Pictures,15,4.1,2001,0.0,0.0,0.0
6558,28635,0.45533500000000005,Wishmaster 3: Beyond the Gates of Hell,Chris Angel,89,Horror,Paquin Entertainment Group,15,4.1,2001,0.0,0.0,0.0
6559,14034,0.45507200000000003,What's the Worst That Could Happen?,Sam Weisman,94,Action|Comedy,Metro-Goldwyn-Mayer (MGM),31,5.1,2001,55416965.2512229,0.0,-55416965.2512229
6560,14752,0.453846,Dil Chahta Hai,Farhan Akhtar,183,Drama|Romance,Excel Entertainment,32,7.3,2001,2560263.7946065,5047869.79032806,2487605.9957215604
6561,10016,0.451722,Ghosts of Mars,John Carpenter,98,Action|Horror|Science Fiction,Screen Gems,135,4.6,2001,34481667.2674276,17254173.112993803,-17227494.154433798
6562,10016,0.451722,Ghosts of Mars,John Carpenter,98,Action|Horror|Science Fiction,Storm King Productions,135,4.6,2001,34481667.2674276,17254173.112993803,-17227494.154433798
6563,10016,0.451722,Ghosts of Mars,John Carpenter,98,Action|Horror|Science Fiction,Animationwerks,135,4.6,2001,34481667.2674276,17254173.112993803,-17227494.154433798
6564,10878,0.447612,Saving Silverman,Dennis Dugan,90,Comedy|Romance|Crime,Village Roadshow Pictures,75,5.2,2001,27092738.567264497,23831227.2628809,-3261511.3043835983
6565,10878,0.447612,Saving Silverman,Dennis Dugan,90,Comedy|Romance|Crime,NPV Entertainment,75,5.2,2001,27092738.567264497,23831227.2628809,-3261511.3043835983
6566,10878,0.447612,Saving Silverman,Dennis Dugan,90,Comedy|Romance|Crime,Columbia Pictures Corporation,75,5.2,2001,27092738.567264497,23831227.2628809,-3261511.3043835983
6567,2779,0.446532,The Curse of the Jade Scorpion,Woody Allen,103,Comedy|Crime|Mystery|Romance|Thriller,DreamWorks SKG,77,6.1,2001,0.0,0.0,0.0
6568,2779,0.446532,The Curse of the Jade Scorpion,Woody Allen,103,Comedy|Crime|Mystery|Romance|Thriller,Gravier Productions,77,6.1,2001,0.0,0.0,0.0
6569,11091,0.44392299999999996,Riding in Cars with Boys,Penny Marshall,132,Comedy|Drama|Romance,Columbia Pictures,54,6.4,2001,59111429.6013044,44017459.053327896,-15093970.547976501
6570,10706,0.4396,Mimic 2,Jean de Segonzac,82,Horror|Science Fiction|Thriller,Neo Art & Logic,19,4.5,2001,12314881.1669384,0.0,-12314881.1669384
6571,10706,0.4396,Mimic 2,Jean de Segonzac,82,Horror|Science Fiction|Thriller,Dimension Films,19,4.5,2001,12314881.1669384,0.0,-12314881.1669384
6572,12610,0.439101,Osmosis Jones,Bobby Farrelly|Peter Farrelly,95,Adventure|Animation|Action|Comedy|Family,Conundrum Entertainment,128,5.6,2001,92361608.75203821,16744434.320243802,-75617174.4317944
6573,12610,0.439101,Osmosis Jones,Bobby Farrelly|Peter Farrelly,95,Adventure|Animation|Action|Comedy|Family,Warner Bros. Animation,128,5.6,2001,92361608.75203821,16744434.320243802,-75617174.4317944
6574,12610,0.439101,Osmosis Jones,Bobby Farrelly|Peter Farrelly,95,Adventure|Animation|Action|Comedy|Family,Warner Bros.,128,5.6,2001,92361608.75203821,16744434.320243802,-75617174.4317944
6575,10778,0.438395,The Man Who Wasn't There,Joel Coen,116,Crime|Drama,The KL Line,153,7.1,2001,0.0,0.0,0.0
6576,10796,0.427875,The One,James Wong,87,Action|Science Fiction|Thriller,Columbia Pictures,259,5.5,2001,60342917.71799829,0.0,-60342917.71799829
6577,10796,0.427875,The One,James Wong,87,Action|Science Fiction|Thriller,Revolution Studios,259,5.5,2001,60342917.71799829,0.0,-60342917.71799829
6578,9104,0.427146,Buffalo Soldiers,Gregor Jordan,98,Drama|Comedy|War|Crime|Thriller,Grosvenor Park Films LLP,45,6.6,2001,18472321.750407603,0.0,-18472321.750407603
6579,9104,0.427146,Buffalo Soldiers,Gregor Jordan,98,Drama|Comedy|War|Crime|Thriller,Film4,45,6.6,2001,18472321.750407603,0.0,-18472321.750407603
6580,9104,0.427146,Buffalo Soldiers,Gregor Jordan,98,Drama|Comedy|War|Crime|Thriller,Good Machine,45,6.6,2001,18472321.750407603,0.0,-18472321.750407603
6581,24940,0.42129300000000003,Head Over Heels,Mark Waters,86,Comedy|Romance,Universal Studios,43,5.3,2001,17240833.6337138,12837610.9278314,-4403222.7058824
6582,10491,0.41476499999999994,Enigma,Michael Apted,119,Mystery|Drama|Thriller|Romance|War,Senator Film Produktion,41,5.9,2001,0.0,19340529.4930936,19340529.4930936
6583,10491,0.41476499999999994,Enigma,Michael Apted,119,Mystery|Drama|Thriller|Romance|War,Meespierson Film CV,41,5.9,2001,0.0,19340529.4930936,19340529.4930936
6584,10491,0.41476499999999994,Enigma,Michael Apted,119,Mystery|Drama|Thriller|Romance|War,Intermedia Films,41,5.9,2001,0.0,19340529.4930936,19340529.4930936
6585,10491,0.41476499999999994,Enigma,Michael Apted,119,Mystery|Drama|Thriller|Romance|War,Broadway Video,41,5.9,2001,0.0,19340529.4930936,19340529.4930936
6586,10491,0.41476499999999994,Enigma,Michael Apted,119,Mystery|Drama|Thriller|Romance|War,Manhattan Pictures International,41,5.9,2001,0.0,19340529.4930936,19340529.4930936
6587,9799,0.414311,The Fast and the Furious,Rob Cohen,106,Action|Crime|Thriller,Universal Pictures,2505,6.4,2001,46796548.434365995,255267690.41915697,208471141.98479098
6588,9799,0.414311,The Fast and the Furious,Rob Cohen,106,Action|Crime|Thriller,Original Film,2505,6.4,2001,46796548.434365995,255267690.41915697,208471141.98479098
6589,9799,0.414311,The Fast and the Furious,Rob Cohen,106,Action|Crime|Thriller,Ardustry Entertainment,2505,6.4,2001,46796548.434365995,255267690.41915697,208471141.98479098
6590,9799,0.414311,The Fast and the Furious,Rob Cohen,106,Action|Crime|Thriller,Mediastream Film GmbH & Co. Productions KG,2505,6.4,2001,46796548.434365995,255267690.41915697,208471141.98479098
6591,441,0.40848,Human Nature,Michel Gondry,96,Drama|Comedy,Fine Line Features,30,5.7,2001,7388928.70016306,868578.420609101,-6520350.279553959
6592,441,0.40848,Human Nature,Michel Gondry,96,Drama|Comedy,Senator Film Produktion,30,5.7,2001,7388928.70016306,868578.420609101,-6520350.279553959
6593,441,0.40848,Human Nature,Michel Gondry,96,Drama|Comedy,Beverly Detroit,30,5.7,2001,7388928.70016306,868578.420609101,-6520350.279553959
6594,441,0.40848,Human Nature,Michel Gondry,96,Drama|Comedy,StudioCanal,30,5.7,2001,7388928.70016306,868578.420609101,-6520350.279553959
6595,441,0.40848,Human Nature,Michel Gondry,96,Drama|Comedy,Partizan,30,5.7,2001,7388928.70016306,868578.420609101,-6520350.279553959
6596,9816,0.405522,Save the Last Dance,Thomas Carter,112,Drama|Family|Romance|Music,MTV Films,194,6.4,2001,16009345.517019901,112112555.058294,96103209.5412741
6597,9816,0.405522,Save the Last Dance,Thomas Carter,112,Drama|Family|Romance|Music,Cort/Madden Productions,194,6.4,2001,16009345.517019901,112112555.058294,96103209.5412741
6598,19076,0.403778,The Affair of the Necklace,Charles Shyer,118,Drama|History,Alcon Entertainment,12,5.3,2001,0.0,0.0,0.0
6599,9517,0.400459,Bully,Larry Clark,113,Crime|Drama,StudioCanal,52,6.3,2001,0.0,592113.0328756829,592113.0328756829
6600,59940,0.390268,Zebra Lounge,Kari Skogland,93,Thriller,Alliance Atlantis Communications,10,4.0,2001,0.0,0.0,0.0
6601,1999,0.390152,In the Bedroom,Todd Field,130,Drama|Thriller,Miramax Films,33,5.6,2001,2093529.79837953,0.0,-2093529.79837953
6602,1999,0.390152,In the Bedroom,Todd Field,130,Drama|Thriller,GreeneStreet/SKE Films,33,5.6,2001,2093529.79837953,0.0,-2093529.79837953
6603,10054,0.386262,Spy Kids,Robert Rodriguez,88,Action|Comedy|Family|Adventure,Dimension Films,467,5.5,2001,43102084.0842845,182179184.722848,139077100.6385635
6604,10054,0.386262,Spy Kids,Robert Rodriguez,88,Action|Comedy|Family|Adventure,Troublemaker Studios,467,5.5,2001,43102084.0842845,182179184.722848,139077100.6385635
6605,10054,0.386262,Spy Kids,Robert Rodriguez,88,Action|Comedy|Family|Adventure,Miramax,467,5.5,2001,43102084.0842845,182179184.722848,139077100.6385635
6606,5955,0.38279,The Pledge,Sean Penn,123,Crime|Drama|Mystery|Thriller,Epsilon Motion Pictures,84,6.1,2001,43102084.0842845,36205750.630798995,-6896333.453485504
6607,5955,0.38279,The Pledge,Sean Penn,123,Crime|Drama|Mystery|Thriller,Franchise Pictures,84,6.1,2001,43102084.0842845,36205750.630798995,-6896333.453485504
6608,5955,0.38279,The Pledge,Sean Penn,123,Crime|Drama|Mystery|Thriller,Morgan Creek Productions,84,6.1,2001,43102084.0842845,36205750.630798995,-6896333.453485504
6609,5955,0.38279,The Pledge,Sean Penn,123,Crime|Drama|Mystery|Thriller,Clyde Is Hungry Films,84,6.1,2001,43102084.0842845,36205750.630798995,-6896333.453485504
6610,5955,0.38279,The Pledge,Sean Penn,123,Crime|Drama|Mystery|Thriller,Pledge Productions,84,6.1,2001,43102084.0842845,36205750.630798995,-6896333.453485504
6611,13403,0.382563,Hedwig and the Angry Inch,John Cameron Mitchell,95,Comedy|Music,Unknown production company,43,7.2,2001,0.0,0.0,0.0
6612,9991,0.381873,Mean Machine,Barry Skolnick,99,Comedy|Drama,SKA Films,80,6.1,2001,0.0,0.0,0.0
6613,3172,0.381751,Bandits,Barry Levinson,123,Action|Comedy|Crime|Romance,Cheyenne Enterprises,173,6.1,2001,92361608.75203821,83287884.8538907,-9073723.898147509
6614,3172,0.381751,Bandits,Barry Levinson,123,Action|Comedy|Crime|Romance,Epsilon Motion Pictures,173,6.1,2001,92361608.75203821,83287884.8538907,-9073723.898147509
6615,3172,0.381751,Bandits,Barry Levinson,123,Action|Comedy|Crime|Romance,Empire Pictures,173,6.1,2001,92361608.75203821,83287884.8538907,-9073723.898147509
6616,3172,0.381751,Bandits,Barry Levinson,123,Action|Comedy|Crime|Romance,Metro-Goldwyn-Mayer (MGM),173,6.1,2001,92361608.75203821,83287884.8538907,-9073723.898147509
6617,3172,0.381751,Bandits,Barry Levinson,123,Action|Comedy|Crime|Romance,Hyde Park Entertainment,173,6.1,2001,92361608.75203821,83287884.8538907,-9073723.898147509
6618,11090,0.380227,The Animal,Luke Greenfield,84,Action|Comedy,Revolution Studios,145,4.5,2001,27092738.567264497,104396624.392553,77303885.8252885
6619,11090,0.380227,The Animal,Luke Greenfield,84,Action|Comedy,Happy Madison Productions,145,4.5,2001,27092738.567264497,104396624.392553,77303885.8252885
6620,7501,0.37985599999999997,Knockaround Guys,Brian Koppelman|David Levien,92,Crime|Thriller,Lawrence Bender Productions,46,5.7,2001,18472321.750407603,14777857.4003261,-3694464.3500815034
6621,14543,0.363073,The Matrix Revisited,Josh Oreck,123,Documentary,Unknown production company,44,6.5,2001,0.0,0.0,0.0
6622,56715,0.356425,Just Visiting,Jean-Marie PoirÃ©,88,Comedy|Fantasy|Science Fiction,Gaumont,95,4.7,2001,0.0,0.0,0.0
6623,56715,0.356425,Just Visiting,Jean-Marie PoirÃ©,88,Comedy|Fantasy|Science Fiction,Hollywood Pictures,95,4.7,2001,0.0,0.0,0.0
6624,56715,0.356425,Just Visiting,Jean-Marie PoirÃ©,88,Comedy|Fantasy|Science Fiction,Bruin Grip Services,95,4.7,2001,0.0,0.0,0.0
6625,10691,0.541416,Crazy/Beautiful,John Stockwell,99,Drama|Romance,Touchstone Pictures,57,6.6,2001,16009345.517019901,20848013.800548397,4838668.283528496
6626,10691,0.541416,Crazy/Beautiful,John Stockwell,99,Drama|Romance,Ufland,57,6.6,2001,16009345.517019901,20848013.800548397,4838668.283528496
6627,16229,0.35272600000000004,Prozac Nation,Erik SkjoldbjÃ¦rg,95,Drama,Unknown production company,36,6.0,2001,0.0,0.0,0.0
6628,28171,0.350862,Safar e Ghandehar,Mojtaba Mirtahasebi|Kaveh Moinfar|Mohsen Makhmalbaf,85,Drama|Foreign,Bac Films,11,4.5,2001,0.0,0.0,0.0
6629,10477,0.20867,Driven,Renny Harlin,116,Action,Epsilon Motion Pictures,90,4.8,2001,115759882.969221,67417494.2985179,-48342388.6707031
6630,10477,0.20867,Driven,Renny Harlin,116,Action,Franchise Pictures,90,4.8,2001,115759882.969221,67417494.2985179,-48342388.6707031
6631,10477,0.20867,Driven,Renny Harlin,116,Action,Trackform Film Productions,90,4.8,2001,115759882.969221,67417494.2985179,-48342388.6707031
6632,10477,0.20867,Driven,Renny Harlin,116,Action,Mel's Cite du Cinema,90,4.8,2001,115759882.969221,67417494.2985179,-48342388.6707031
